Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
105.674,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.684,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.694,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.704,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.714,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.724,53.5695,22.1375,-1.69739,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.734,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.744,53.5695,22.1375,-1.69739,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.754,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.764,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.774,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.784,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.795,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.805,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.815,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.825,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.835,53.5695,22.1375,-1.69739,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.845,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.855,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.865,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.875,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.885,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.895,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.905,53.5585,22.143,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.915,53.5695,22.1375,-1.69739,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.925,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.936,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.946,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.956,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.966,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.976,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.986,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.996,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
