Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
1.44034,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.45044,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.46052,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.47061,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.4807,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.49076,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.50083,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.51092,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.52101,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.53109,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.54115,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.55124,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.56132,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.57141,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.58146,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.59155,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.60164,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.61169,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
