Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
48.4383,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.4483,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.4584,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.4685,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.4786,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.4887,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.4987,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.5088,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.5189,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.5289,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.539,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.5491,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.5591,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.5692,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.5793,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.5893,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.5994,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.6094,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.6195,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.6295,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
